Year,State,state_po,state_fips,state_cen,state_ic,office,candidate_detail,candidate,party_detail,party,writein,candidatevotes,totalvotes
1984,Maryland,MD,24,52,52,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,879918,1675873
1984,Maryland,MD,24,52,52,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,787935,1675873
1984,Maryland,MD,24,52,52,US President,"Bergland, David",Other,libertarian,Other,FALSE,5721,1675873
1984,Maryland,MD,24,52,52,US President,"Hall, Gus",Other,communist party use,Other,FALSE,898,1675873
1984,Maryland,MD,24,52,52,US President,"Holmes, Larry",Other,workers world,Other,FALSE,745,1675873
1984,Maryland,MD,24,52,52,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,656,1675873
1984,Massachusetts,MA,25,14,3,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,1310936,2559383
1984,Massachusetts,MA,25,14,3,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,1239606,2559383
1984,Massachusetts,MA,25,14,3,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,7998,2559383
1984,Massachusetts,MA,25,14,3,US President,Other,Other,,Other,FALSE,843,2559383
1984,Michigan,MI,26,34,23,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,2251571,3801658
1984,Michigan,MI,26,34,23,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,1529638,3801658
1984,Michigan,MI,26,34,23,US President,"Bergland, David",Other,libertarian,Other,FALSE,10055,3801658
1984,Michigan,MI,26,34,23,US President,"Larouche, Lyndon, Jr.",Other,independent,Other,FALSE,3862,3801658
1984,Michigan,MI,26,34,23,US President,"Holmes, Larry",Other,workers world,Other,FALSE,1416,3801658
1984,Michigan,MI,26,34,23,US President,"Johnson, Sonia",Other,citizens,Other,FALSE,1191,3801658
1984,Michigan,MI,26,34,23,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,1049,3801658
1984,Michigan,MI,26,34,23,US President,"Hall, Gus",Other,communist party use,Other,FALSE,1048,3801658
1984,Michigan,MI,26,34,23,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,665,3801658
1984,Michigan,MI,26,34,23,US President,Other,Other,,Other,FALSE,602,3801658
1984,Michigan,MI,26,34,23,US President,"Winn, Edward",Other,workers league,Other,FALSE,561,3801658
1984,Minnesota,MN,27,41,33,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,1036364,2084449
1984,Minnesota,MN,27,41,33,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,1032603,2084449
1984,Minnesota,MN,27,41,33,US President,"Larouche, Lyndon, Jr.",Other,independent,Other,FALSE,3865,2084449
1984,Minnesota,MN,27,41,33,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,3180,2084449
1984,Minnesota,MN,27,41,33,US President,"Bergland, David",Other,libertarian,Other,FALSE,2996,2084449
1984,Minnesota,MN,27,41,33,US President,"Richards, Bob",Other,populist,Other,FALSE,2377,2084449
1984,Minnesota,MN,27,41,33,US President,"Johnson, Sonia",Other,citizens,Other,FALSE,1219,2084449
1984,Minnesota,MN,27,41,33,US President,Other,Other,,Other,FALSE,723,2084449
1984,Minnesota,MN,27,41,33,US President,"Hall, Gus",Other,communist party use,Other,FALSE,630,2084449
1984,Minnesota,MN,27,41,33,US President,"Winn, Edward",Other,workers league,Other,FALSE,260,2084449
1984,Minnesota,MN,27,41,33,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,232,2084449
1984,Mississippi,MS,28,64,46,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,582377,941104
1984,Mississippi,MS,28,64,46,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,352192,941104
1984,Mississippi,MS,28,64,46,US President,"Bergland, David",Other,libertarian,Other,FALSE,2336,941104
1984,Mississippi,MS,28,64,46,US President,"Holmes, Larry",Other,workers world,Other,FALSE,1169,941104
1984,Mississippi,MS,28,64,46,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,1032,941104
1984,Mississippi,MS,28,64,46,US President,"Larouche, Lyndon, Jr.",Other,independent,Other,FALSE,1001,941104
1984,Mississippi,MS,28,64,46,US President,"Richards, Bob",Other,populist,Other,FALSE,641,941104
1984,Mississippi,MS,28,64,46,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,356,941104
1984,Missouri,MO,29,43,34,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,1274188,2122771
1984,Missouri,MO,29,43,34,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,848583,2122771
1984,Montana,MT,30,81,64,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,232450,384377
1984,Montana,MT,30,81,64,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,146742,384377
1984,Montana,MT,30,81,64,US President,"Bergland, David",Other,libertarian,Other,FALSE,5185,384377
1984,Nebraska,NE,31,46,35,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,460054,652090
1984,Nebraska,NE,31,46,35,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,187866,652090
1984,Nebraska,NE,31,46,35,US President,"Bergland, David",Other,libertarian,Other,FALSE,2079,652090
1984,Nebraska,NE,31,46,35,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,1066,652090
1984,Nebraska,NE,31,46,35,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,1025,652090
1984,Nevada,NV,32,88,65,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,188770,282717
1984,Nevada,NV,32,88,65,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,91655,282717
1984,Nevada,NV,32,88,65,US President,"Bergland, David",Other,libertarian,Other,FALSE,2292,282717
1984,New Hampshire,NH,33,12,4,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,267050,388904
1984,New Hampshire,NH,33,12,4,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,120347,388904
1984,New Hampshire,NH,33,12,4,US President,"Bergland, David",Other,libertarian,Other,FALSE,735,388904
1984,New Hampshire,NH,33,12,4,US President,"Larouche, Lyndon, Jr.",Other,independent,Other,FALSE,467,388904
1984,New Hampshire,NH,33,12,4,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,305,388904
1984,New Jersey,NJ,34,22,12,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,1933630,3217862
1984,New Jersey,NJ,34,22,12,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,1261323,3217862
1984,New Jersey,NJ,34,22,12,US President,"Holmes, Larry",Other,workers world,Other,FALSE,8404,3217862
1984,New Jersey,NJ,34,22,12,US President,"Bergland, David",Other,libertarian,Other,FALSE,6416,3217862
1984,New Jersey,NJ,34,22,12,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,2293,3217862
1984,New Jersey,NJ,34,22,12,US President,"Winn, Edward",Other,workers league,Other,FALSE,1721,3217862
1984,New Jersey,NJ,34,22,12,US President,"Hall, Gus",Other,communist party use,Other,FALSE,1564,3217862
1984,New Jersey,NJ,34,22,12,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,1264,3217862
1984,New Jersey,NJ,34,22,12,US President,"Johnson, Sonia",Other,citizens,Other,FALSE,1247,3217862
1984,New Mexico,NM,35,85,66,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,307101,514370
1984,New Mexico,NM,35,85,66,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,201769,514370
1984,New Mexico,NM,35,85,66,US President,"Bergland, David",Other,libertarian,Other,FALSE,4459,514370
1984,New Mexico,NM,35,85,66,US President,"Johnson, Sonia",Other,citizens,Other,FALSE,455,514370
1984,New Mexico,NM,35,85,66,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,224,514370
1984,New Mexico,NM,35,85,66,US President,"Dodge, Earl",Other,prohibition,Other,FALSE,206,514370
1984,New Mexico,NM,35,85,66,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,155,514370
1984,New Mexico,NM,35,85,66,US President,Other,Other,,Other,FALSE,1,514370
1984,New York,NY,36,21,13,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,3376519,6806810
1984,New York,NY,36,21,13,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,3001285,6806810
1984,New York,NY,36,21,13,US President,"Reagan, Ronald",Other,conservative,Other,FALSE,288244,6806810
1984,New York,NY,36,21,13,US President,"Mondale, Walter",Other,liberal party,Other,FALSE,118324,6806810
1984,New York,NY,36,21,13,US President,"Bergland, David",Other,libertarian,Other,FALSE,11949,6806810
1984,New York,NY,36,21,13,US President,"Hall, Gus",Other,communist party use,Other,FALSE,4226,6806810
1984,New York,NY,36,21,13,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,3200,6806810
1984,New York,NY,36,21,13,US President,"Holmes, Larry",Other,workers world,Other,FALSE,2226,6806810
1984,New York,NY,36,21,13,US President,Other,Other,,Other,FALSE,837,6806810
1984,North Carolina,NC,37,56,47,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,1346481,2175361
1984,North Carolina,NC,37,56,47,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,824287,2175361
1984,North Carolina,NC,37,56,47,US President,"Bergland, David",Other,libertarian,Other,FALSE,3794,2175361
1984,North Carolina,NC,37,56,47,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,799,2175361
1984,North Dakota,ND,38,44,36,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,200336,308971
1984,North Dakota,ND,38,44,36,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,104429,308971
1984,North Dakota,ND,38,44,36,US President,"Larouche, Lyndon, Jr.",Other,independent,Other,FALSE,1278,308971
1984,North Dakota,ND,38,44,36,US President,"Richards, Bob",Other,populist,Other,FALSE,1077,308971
1984,North Dakota,ND,38,44,36,US President,"Bergland, David",Other,libertarian,Other,FALSE,703,308971
1984,North Dakota,ND,38,44,36,US President,"Johnson, Sonia",Other,citizens,Other,FALSE,368,308971
1984,North Dakota,ND,38,44,36,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,239,308971
1984,North Dakota,ND,38,44,36,US President,"Dodge, Earl",Other,prohibition,Other,FALSE,220,308971
1984,North Dakota,ND,38,44,36,US President,"Hall, Gus",Other,communist party use,Other,FALSE,169,308971
1984,North Dakota,ND,38,44,36,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,152,308971
1984,Ohio,OH,39,31,24,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,2678559,4563235
1984,Ohio,OH,39,31,24,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,1825440,4563235
1984,Ohio,OH,39,31,24,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,24180,4563235
1984,Ohio,OH,39,31,24,US President,"Larouche, Lyndon, Jr.",Other,independent,Other,FALSE,10693,4563235
1984,Ohio,OH,39,31,24,US President,"Winn, Edward",Other,workers league,Other,FALSE,7130,4563235
1984,Ohio,OH,39,31,24,US President,"Bergland, David",Other,libertarian,Other,FALSE,5886,4563235
1984,Ohio,OH,39,31,24,US President,"Hall, Gus",Other,communist party use,Other,FALSE,4438,4563235
1984,Ohio,OH,39,31,24,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,4344,4563235
1984,Ohio,OH,39,31,24,US President,"Holmes, Larry",Other,workers world,Other,FALSE,2565,4563235
1984,Oklahoma,OK,40,73,53,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,861530,1255676
1984,Oklahoma,OK,40,73,53,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,385080,1255676
1984,Oklahoma,OK,40,73,53,US President,"Bergland, David",Other,libertarian,Other,FALSE,9066,1255676
1984,Oregon,OR,41,92,72,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,685700,1226527
1984,Oregon,OR,41,92,72,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,536479,1226527
1984,Oregon,OR,41,92,72,US President,Other,Other,,Other,FALSE,4348,1226527
1984,Pennsylvania,PA,42,23,14,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,2584323,4844903
1984,Pennsylvania,PA,42,23,14,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,2228131,4844903
1984,Pennsylvania,PA,42,23,14,US President,"Johnson, Sonia",Other,citizens,Other,FALSE,21628,4844903
1984,Pennsylvania,PA,42,23,14,US President,"Bergland, David",Other,libertarian,Other,FALSE,6982,4844903
1984,Pennsylvania,PA,42,23,14,US President,"Winn, Edward",Other,workers league,Other,FALSE,2059,4844903
1984,Pennsylvania,PA,42,23,14,US President,"Hall, Gus",Other,communist party use,Other,FALSE,1780,4844903
1984,Rhode Island,RI,44,15,5,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,212080,410489
1984,Rhode Island,RI,44,15,5,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,197106,410489
1984,Rhode Island,RI,44,15,5,US President,"Richards, Bob",Other,populist,Other,FALSE,510,410489
1984,Rhode Island,RI,44,15,5,US President,"Bergland, David",Other,libertarian,Other,FALSE,277,410489
1984,Rhode Island,RI,44,15,5,US President,"Johnson, Sonia",Other,citizens,Other,FALSE,240,410489
1984,Rhode Island,RI,44,15,5,US President,"Holmes, Larry",Other,workers world,Other,FALSE,91,410489
1984,Rhode Island,RI,44,15,5,US President,"Hall, Gus",Other,communist party use,Other,FALSE,75,410489
1984,Rhode Island,RI,44,15,5,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,61,410489
1984,Rhode Island,RI,44,15,5,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,49,410489
1984,South Carolina,SC,45,57,48,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,615539,968529
1984,South Carolina,SC,45,57,48,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,344459,968529
1984,South Carolina,SC,45,57,48,US President,"Bergland, David",Other,libertarian,Other,FALSE,4359,968529
1984,South Carolina,SC,45,57,48,US President,"Dennis, Delmar",Other,american,Other,FALSE,3490,968529
1984,South Carolina,SC,45,57,48,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,682,968529
1984,South Dakota,SD,46,45,37,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,200267,317867
1984,South Dakota,SD,46,45,37,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,116113,317867
1984,South Dakota,SD,46,45,37,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,1150,317867
1984,South Dakota,SD,46,45,37,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,337,317867
1984,Tennessee,TN,47,62,54,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,990212,1711993
1984,Tennessee,TN,47,62,54,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,711714,1711993
1984,Tennessee,TN,47,62,54,US President,"Bergland, David",Other,libertarian,Other,FALSE,3072,1711993
1984,Tennessee,TN,47,62,54,US President,"Larouche, Lyndon, Jr.",Other,independent,Other,FALSE,1852,1711993
1984,Tennessee,TN,47,62,54,US President,"Richards, Bob",Other,populist,Other,FALSE,1763,1711993
1984,Tennessee,TN,47,62,54,US President,"Hall, Gus",Other,communist party use,Other,FALSE,1036,1711993
1984,Tennessee,TN,47,62,54,US President,"Johnson, Sonia",Other,citizens,Other,FALSE,978,1711993
1984,Tennessee,TN,47,62,54,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,715,1711993
1984,Tennessee,TN,47,62,54,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,524,1711993
1984,Tennessee,TN,47,62,54,US President,Other,Other,,Other,FALSE,127,1711993
1984,Texas,TX,48,74,49,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,3433428,5397571
1984,Texas,TX,48,74,49,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,1949276,5397571
1984,Texas,TX,48,74,49,US President,"Larouche, Lyndon, Jr.",Other,independent,Other,FALSE,14613,5397571
1984,Texas,TX,48,74,49,US President,Other,Other,,Other,FALSE,254,5397571
1984,Utah,UT,49,87,67,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,469105,629656
1984,Utah,UT,49,87,67,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,155369,629656
1984,Utah,UT,49,87,67,US President,"Bergland, David",Other,libertarian,Other,FALSE,2447,629656
1984,Utah,UT,49,87,67,US President,"Dennis, Delmar",Other,american,Other,FALSE,1345,629656
1984,Utah,UT,49,87,67,US President,"Johnson, Sonia",Other,citizens,Other,FALSE,844,629656
1984,Utah,UT,49,87,67,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,220,629656
1984,Utah,UT,49,87,67,US President,"Hall, Gus",Other,communist party use,Other,FALSE,184,629656
1984,Utah,UT,49,87,67,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,142,629656
1984,Vermont,VT,50,13,6,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,135865,234561
1984,Vermont,VT,50,13,6,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,95730,234561
1984,Vermont,VT,50,13,6,US President,"Bergland, David",Other,libertarian,Other,FALSE,1002,234561
1984,Vermont,VT,50,13,6,US President,Other,Other,,Other,FALSE,712,234561
1984,Vermont,VT,50,13,6,US President,"Larouche, Lyndon, Jr.",Other,independent,Other,FALSE,423,234561
1984,Vermont,VT,50,13,6,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,323,234561
1984,Vermont,VT,50,13,6,US President,"Johnson, Sonia",Other,citizens,Other,FALSE,264,234561
1984,Vermont,VT,50,13,6,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,127,234561
1984,Vermont,VT,50,13,6,US President,"Hall, Gus",Other,communist party use,Other,FALSE,115,234561
1984,Virginia,VA,51,54,40,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,1337078,2146635
1984,Virginia,VA,51,54,40,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,796250,2146635
1984,Virginia,VA,51,54,40,US President,"Larouche, Lyndon, Jr.",Other,independent,Other,FALSE,13307,2146635
1984,Washington,WA,53,91,73,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,1051670,1874910
1984,Washington,WA,53,91,73,US President,"Mondale, Walter",Walter Mondale,democrat,Democrat,FALSE,798352,1874910
1984,Washington,WA,53,91,73,US President,"Bergland, David",Other,libertarian,Other,FALSE,8844,1874910
1984,Washington,WA,53,91,73,US President,"Richards, Bob",Other,populist,Other,FALSE,5724,1874910
1984,Washington,WA,53,91,73,US President,"Larouche, Lyndon, Jr.",Other,independent,Other,FALSE,4712,1874910
1984,Washington,WA,53,91,73,US President,"Johnson, Sonia",Other,citizens,Other,FALSE,1891,1874910
1984,Washington,WA,53,91,73,US President,"Serrette, Dennis",Other,alliance,Other,FALSE,1654,1874910
1984,Washington,WA,53,91,73,US President,"Hall, Gus",Other,communist party use,Other,FALSE,814,1874910
1984,Washington,WA,53,91,73,US President,"Holmes, Larry",Other,workers world,Other,FALSE,641,1874910
1984,Washington,WA,53,91,73,US President,"Mason, Melvin",Other,socialist workers,Other,FALSE,608,1874910
